Name,threshold,ID,IndMean,IndMax,SpeciesMean,SpeciesMeanMax,Species,LogMass,Device,DeviceAttachment
Dissanayake_Calf,active,1372,0.224431018577263,1.65981954442815,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1433,0.102770227901349,0.51181951942711,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1398,0.241445655423523,1.75452079114347,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1443,0.164975288008083,1.86505562111984,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1403,0.101666545725869,0.473073031931829,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1444,0.0817429938399191,0.518478519039126,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1449,0.0983145692557328,0.552542399408851,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1452,0.195903204148541,1.47890986915077,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1455,0.14708824299978,1.82271540438856,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1302,0.0149033098327104,0.0499906295611082,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1303,0.0213253818960208,0.0499263555266793,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1306,0.0226229456820476,0.0499753473995534,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1308,0.0195749831893439,0.0499659875681894,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1333,0.0175557483387826,0.0499841552159772,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1312,0.0272557751341706,0.0499862812749062,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1335,0.0185130786788033,0.0490407633294932,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1314,0.0215510633320491,0.0499810610972828,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1336,0.0188317251779823,0.0499124682237269,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1319,0.0213372541886714,0.0499548425610232,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1343,0.0256235760252225,0.0499888023769326,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1320,0.0280917786771103,0.0499811890390786,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1351,0.0140232572671784,0.0498699720238402,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1328,0.0225495327449734,0.0499955685916389,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1353,0.0212105623250282,0.0499071432613367,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1329,0.0287555611928901,0.0499760975580259,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1357,0.0252726932745812,0.0499757829753277,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1416,0.0340684383891545,0.0499713910519407,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1372,0.024623898380888,0.0499746320601312,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1433,0.0131908476798922,0.0498516099588679,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1398,0.022502774532471,0.0499755823400185,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1443,0.0297565472225633,0.0499223717170478,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1403,0.00849627560835546,0.0499090731843715,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1444,0.025321321815399,0.0499497468474228,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1405,0.014018160978033,0.0499636582354179,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1449,0.0172779644144337,0.049700889124294,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1408,0.0256210263772732,0.0499927346107758,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1452,0.0122256770885707,0.0498815476285045,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1409,0.0292340767169023,0.049711178993925,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1455,0.0133849671856413,0.0499833922902917,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dunford_Cat,active,F1,0.147842344039268,0.547995287915946,0.173393965687839,1.47604396264321,Domestic cat,3.6,Daily Diary,Collar
Dunford_Cat,active,M4,0.215017327090701,1.26187545634119,0.173393965687839,1.47604396264321,Domestic cat,3.6,Daily Diary,Collar
Dunford_Cat,active,F2,0.316976347372407,1.47604396264321,0.173393965687839,1.47604396264321,Domestic cat,3.6,Daily Diary,Collar
Dunford_Cat,active,M5,0.0720362436194651,0.289175041665589,0.173393965687839,1.47604396264321,Domestic cat,3.6,Daily Diary,Collar
Dunford_Cat,active,F3,0.109179741454603,0.323563571237459,0.173393965687839,1.47604396264321,Domestic cat,3.6,Daily Diary,Collar
Dunford_Cat,active,F4,0.0976907935390339,0.40010698888545,0.173393965687839,1.47604396264321,Domestic cat,3.6,Daily Diary,Collar
Dunford_Cat,active,M1,0.163478865451595,0.640719132964959,0.173393965687839,1.47604396264321,Domestic cat,3.6,Daily Diary,Collar
Dunford_Cat,active,M2,0.125741014894627,0.471980464928855,0.173393965687839,1.47604396264321,Domestic cat,3.6,Daily Diary,Collar
Dunford_Cat,active,M3,0.312583013728855,0.7555207963184,0.173393965687839,1.47604396264321,Domestic cat,3.6,Daily Diary,Collar
Dunford_Cat,inactive,F3,0.0331286605028629,0.0497977525595905,0.0349135612385161,0.0498808277244518,Domestic cat,3.6,Daily Diary,Collar
Dunford_Cat,inactive,F4,0.0267755191885742,0.0496695788524346,0.0349135612385161,0.0498808277244518,Domestic cat,3.6,Daily Diary,Collar
Dunford_Cat,inactive,M1,0.0389201208343457,0.049243779843538,0.0349135612385161,0.0498808277244518,Domestic cat,3.6,Daily Diary,Collar
Dunford_Cat,inactive,M2,0.0319766129013757,0.0491089981018624,0.0349135612385161,0.0498808277244518,Domestic cat,3.6,Daily Diary,Collar
Dunford_Cat,inactive,M3,0.0476315063455811,0.0476315063455811,0.0349135612385161,0.0498808277244518,Domestic cat,3.6,Daily Diary,Collar
Dunford_Cat,inactive,F1,0.0317201178767424,0.0498808277244518,0.0349135612385161,0.0498808277244518,Domestic cat,3.6,Daily Diary,Collar
Dunford_Cat,inactive,M4,0.0479143954906504,0.0479143954906504,0.0349135612385161,0.0498808277244518,Domestic cat,3.6,Daily Diary,Collar
Dunford_Cat,inactive,F2,0.0285426159993307,0.0488517540584843,0.0349135612385161,0.0498808277244518,Domestic cat,3.6,Daily Diary,Collar
Dunford_Cat,inactive,M5,0.0276125020071816,0.0494958744691793,0.0349135612385161,0.0498808277244518,Domestic cat,3.6,Daily Diary,Collar
Galea_Cat,active,Coco_1,0.14764973225939,2.70498039922332,0.150302520922489,3.97381567433675,Domestic cat,3.6,Axivity,Chest
Galea_Cat,active,Max_1,0.210581801447641,3.27225001901245,0.150302520922489,3.97381567433675,Domestic cat,3.6,Axivity,Chest
Galea_Cat,active,Freddie_1,0.118789641627816,2.13259740269677,0.150302520922489,3.97381567433675,Domestic cat,3.6,Axivity,Chest
Galea_Cat,active,Obi_1,0.182229857153666,2.49620034308971,0.150302520922489,3.97381567433675,Domestic cat,3.6,Axivity,Chest
Galea_Cat,active,Jaya_1,0.135642223486107,3.1731748915637,0.150302520922489,3.97381567433675,Domestic cat,3.6,Axivity,Chest
Galea_Cat,active,Romeo_1,0.166799057241447,3.16306586504354,0.150302520922489,3.97381567433675,Domestic cat,3.6,Axivity,Chest
Galea_Cat,active,Jett_1,0.177872769906397,3.66921711256531,0.150302520922489,3.97381567433675,Domestic cat,3.6,Axivity,Chest
Galea_Cat,active,Skippy_1,0.124272958736673,2.6913327346429,0.150302520922489,3.97381567433675,Domestic cat,3.6,Axivity,Chest
Galea_Cat,active,Juliet_1,0.136627869246202,3.97381567433675,0.150302520922489,3.97381567433675,Domestic cat,3.6,Axivity,Chest
Galea_Cat,active,Timmy_1,0.139357295811064,2.60877812042758,0.150302520922489,3.97381567433675,Domestic cat,3.6,Axivity,Chest
Galea_Cat,active,Maple_1,0.136420543427467,2.51951825355197,0.150302520922489,3.97381567433675,Domestic cat,3.6,Axivity,Chest
Galea_Cat,active,Maple_2,0.127386500725995,2.31077493646133,0.150302520922489,3.97381567433675,Domestic cat,3.6,Axivity,Chest
Galea_Cat,inactive,Maple_1,0.00846629309124836,0.0499964412483607,0.00973656901455452,0.0499997978429885,Domestic cat,3.6,Axivity,Chest
Galea_Cat,inactive,Maple_2,0.00855026877453752,0.0499974400160676,0.00973656901455452,0.0499997978429885,Domestic cat,3.6,Axivity,Chest
Galea_Cat,inactive,Coco_1,0.0101615727308657,0.0499986267339018,0.00973656901455452,0.0499997978429885,Domestic cat,3.6,Axivity,Chest
Galea_Cat,inactive,Max_1,0.0102401536024252,0.04999789994768,0.00973656901455452,0.0499997978429885,Domestic cat,3.6,Axivity,Chest
Galea_Cat,inactive,Freddie_1,0.00892546986375366,0.0499995208525484,0.00973656901455452,0.0499997978429885,Domestic cat,3.6,Axivity,Chest
Galea_Cat,inactive,Obi_1,0.00919120586829894,0.0499975557327208,0.00973656901455452,0.0499997978429885,Domestic cat,3.6,Axivity,Chest
Galea_Cat,inactive,Jaya_1,0.00876961682488341,0.0499997978429885,0.00973656901455452,0.0499997978429885,Domestic cat,3.6,Axivity,Chest
Galea_Cat,inactive,Romeo_1,0.0106984751350475,0.0499971278872071,0.00973656901455452,0.0499997978429885,Domestic cat,3.6,Axivity,Chest
Galea_Cat,inactive,Jett_1,0.0105291117065453,0.0499985485967744,0.00973656901455452,0.0499997978429885,Domestic cat,3.6,Axivity,Chest
Galea_Cat,inactive,Skippy_1,0.00893855727832445,0.0499974924725119,0.00973656901455452,0.0499997978429885,Domestic cat,3.6,Axivity,Chest
Galea_Cat,inactive,Juliet_1,0.0115574906836936,0.0499990907900016,0.00973656901455452,0.0499997978429885,Domestic cat,3.6,Axivity,Chest
Galea_Cat,inactive,Timmy_1,0.0108106126150305,0.0499990124608357,0.00973656901455452,0.0499997978429885,Domestic cat,3.6,Axivity,Chest
Gaschk_Quoll,active,Cayless,0.343156185123109,3.61963648756053,0.349081845581145,3.75546232751684,Northern Quoll,2.69,Axivity,Back
Gaschk_Quoll,active,Shillington,0.428146555568079,3.2689645808033,0.349081845581145,3.75546232751684,Northern Quoll,2.69,Axivity,Back
Gaschk_Quoll,active,Disgrace,0.289367397079902,3.75546232751684,0.349081845581145,3.75546232751684,Northern Quoll,2.69,Axivity,Back
Gaschk_Quoll,active,Shillington2,0.349563178294574,1.88942638476358,0.349081845581145,3.75546232751684,Northern Quoll,2.69,Axivity,Back
Gaschk_Quoll,active,Grapes,0.416443816876177,2.83407682020148,0.349081845581145,3.75546232751684,Northern Quoll,2.69,Axivity,Back
Gaschk_Quoll,active,Snowshoe,0.351828168211581,2.75424577617396,0.349081845581145,3.75546232751684,Northern Quoll,2.69,Axivity,Back
Gaschk_Quoll,active,Klemmer,0.333097154887303,2.49283048959499,0.349081845581145,3.75546232751684,Northern Quoll,2.69,Axivity,Back
Gaschk_Quoll,active,Sphynx,0.296686792405648,2.79044790552702,0.349081845581145,3.75546232751684,Northern Quoll,2.69,Axivity,Back
Gaschk_Quoll,active,Maloney,0.335290844815984,3.7252388184617,0.349081845581145,3.75546232751684,Northern Quoll,2.69,Axivity,Back
Gaschk_Quoll,active,Tedesco,0.277877791041067,3.002443757599,0.349081845581145,3.75546232751684,Northern Quoll,2.69,Axivity,Back
Gaschk_Quoll,active,Moimoi,0.388459733650804,2.50620786420431,0.349081845581145,3.75546232751684,Northern Quoll,2.69,Axivity,Back
Gaschk_Quoll,active,Unknown QUOLL,0.430693049854999,3.181529201608,0.349081845581145,3.75546232751684,Northern Quoll,2.69,Axivity,Back
Gaschk_Quoll,active,Moon,0.307547610527751,3.01942621354443,0.349081845581145,3.75546232751684,Northern Quoll,2.69,Axivity,Back
Gaschk_Quoll,active,Wolfram,0.338987559799057,3.56565906375871,0.349081845581145,3.75546232751684,Northern Quoll,2.69,Axivity,Back
Gaschk_Quoll,inactive,Cayless,0.0133066568112609,0.0499993207637423,0.0109645182880635,0.0499996775907781,Northern Quoll,2.69,Axivity,Back
Gaschk_Quoll,inactive,Shillington,0.0115594002628253,0.0499875547259433,0.0109645182880635,0.0499996775907781,Northern Quoll,2.69,Axivity,Back
Gaschk_Quoll,inactive,Disgrace,0.00939172482231428,0.0499948363219941,0.0109645182880635,0.0499996775907781,Northern Quoll,2.69,Axivity,Back
Gaschk_Quoll,inactive,Shillington2,0.00978553107113983,0.049935950965245,0.0109645182880635,0.0499996775907781,Northern Quoll,2.69,Axivity,Back
Gaschk_Quoll,inactive,Grapes,0.010892771552897,0.0499885569476647,0.0109645182880635,0.0499996775907781,Northern Quoll,2.69,Axivity,Back
Gaschk_Quoll,inactive,Snowshoe,0.0154808927587871,0.0499797407803442,0.0109645182880635,0.0499996775907781,Northern Quoll,2.69,Axivity,Back
Gaschk_Quoll,inactive,Klemmer,0.0118581819651512,0.0499698981408201,0.0109645182880635,0.0499996775907781,Northern Quoll,2.69,Axivity,Back
Gaschk_Quoll,inactive,Sphynx,0.00891612989819527,0.0499518492455451,0.0109645182880635,0.0499996775907781,Northern Quoll,2.69,Axivity,Back
Gaschk_Quoll,inactive,Maloney,0.0119395451523514,0.0499710565840161,0.0109645182880635,0.0499996775907781,Northern Quoll,2.69,Axivity,Back
Gaschk_Quoll,inactive,Tedesco,0.00962339270844344,0.0499639180888403,0.0109645182880635,0.0499996775907781,Northern Quoll,2.69,Axivity,Back
Gaschk_Quoll,inactive,Moimoi,0.0137212335406151,0.0499954179515821,0.0109645182880635,0.0499996775907781,Northern Quoll,2.69,Axivity,Back
Gaschk_Quoll,inactive,Unknown QUOLL,0.00893713755604659,0.0499996775907781,0.0109645182880635,0.0499996775907781,Northern Quoll,2.69,Axivity,Back
Gaschk_Quoll,inactive,Moon,0.00977364955247059,0.0499831520970704,0.0109645182880635,0.0499996775907781,Northern Quoll,2.69,Axivity,Back
Gaschk_Quoll,inactive,Wolfram,0.00831700838039053,0.0499972372948454,0.0109645182880635,0.0499996775907781,Northern Quoll,2.69,Axivity,Back
Harris_Sheep,active,1,0.212152855520971,2.8893890446461,0.239265368297213,4.37539672971814,Merino and Suffolk,5,Actigrapgh wGT3X-BT,Face
Harris_Sheep,active,7,0.248695372102292,3.73210431706918,0.239265368297213,4.37539672971814,Merino and Suffolk,5,Actigrapgh wGT3X-BT,Face
Harris_Sheep,active,10,0.267282822505165,4.37539672971814,0.239265368297213,4.37539672971814,Merino and Suffolk,5,Actigrapgh wGT3X-BT,Face
Harris_Sheep,active,8,0.229887454171306,3.81901445296077,0.239265368297213,4.37539672971814,Merino and Suffolk,5,Actigrapgh wGT3X-BT,Face
Harris_Sheep,active,2,0.225742946117244,3.91577011935894,0.239265368297213,4.37539672971814,Merino and Suffolk,5,Actigrapgh wGT3X-BT,Face
Harris_Sheep,active,9,0.235352952377554,3.34058951380294,0.239265368297213,4.37539672971814,Merino and Suffolk,5,Actigrapgh wGT3X-BT,Face
Harris_Sheep,active,3,0.228076638972205,2.73890760655659,0.239265368297213,4.37539672971814,Merino and Suffolk,5,Actigrapgh wGT3X-BT,Face
Harris_Sheep,active,4,0.251593839019764,3.16918775626021,0.239265368297213,4.37539672971814,Merino and Suffolk,5,Actigrapgh wGT3X-BT,Face
Harris_Sheep,active,5,0.203529726977626,2.49483627613765,0.239265368297213,4.37539672971814,Merino and Suffolk,5,Actigrapgh wGT3X-BT,Face
Harris_Sheep,active,6,0.290339075208004,1.94045002708293,0.239265368297213,4.37539672971814,Merino and Suffolk,5,Actigrapgh wGT3X-BT,Face
Harris_Sheep,inactive,3,0.019996374000793,0.0499969908237858,0.0178263520832004,0.0499997269395185,Merino and Suffolk,5,Actigrapgh wGT3X-BT,Face
Harris_Sheep,inactive,4,0.0144120029224344,0.0499906217613875,0.0178263520832004,0.0499997269395185,Merino and Suffolk,5,Actigrapgh wGT3X-BT,Face
Harris_Sheep,inactive,5,0.019159419707749,0.049987176185607,0.0178263520832004,0.0499997269395185,Merino and Suffolk,5,Actigrapgh wGT3X-BT,Face
Harris_Sheep,inactive,6,0.0159717829208961,0.0499949277060566,0.0178263520832004,0.0499997269395185,Merino and Suffolk,5,Actigrapgh wGT3X-BT,Face
Harris_Sheep,inactive,1,0.0165282901168548,0.0499922440694329,0.0178263520832004,0.0499997269395185,Merino and Suffolk,5,Actigrapgh wGT3X-BT,Face
Harris_Sheep,inactive,7,0.0173687325742331,0.0499904431302172,0.0178263520832004,0.0499997269395185,Merino and Suffolk,5,Actigrapgh wGT3X-BT,Face
Harris_Sheep,inactive,10,0.0185032727602303,0.0499886165404429,0.0178263520832004,0.0499997269395185,Merino and Suffolk,5,Actigrapgh wGT3X-BT,Face
Harris_Sheep,inactive,8,0.0143460230039399,0.0499696193067738,0.0178263520832004,0.0499997269395185,Merino and Suffolk,5,Actigrapgh wGT3X-BT,Face
Harris_Sheep,inactive,2,0.0192777933702783,0.0499960518845846,0.0178263520832004,0.0499997269395185,Merino and Suffolk,5,Actigrapgh wGT3X-BT,Face
Harris_Sheep,inactive,9,0.0226998294545951,0.0499997269395185,0.0178263520832004,0.0499997269395185,Merino and Suffolk,5,Actigrapgh wGT3X-BT,Face
HarveyCaroll_Pangolin,active,champ,0.263568523758158,0.622236818891416,0.193305356657718,1.09182610555002,African Pangolin,3.93,,Back
HarveyCaroll_Pangolin,active,shura,0.209521525027619,0.632640622089232,0.193305356657718,1.09182610555002,African Pangolin,3.93,,Back
HarveyCaroll_Pangolin,active,cindy1,0.147000938812473,0.419554211049303,0.193305356657718,1.09182610555002,African Pangolin,3.93,,Back
HarveyCaroll_Pangolin,active,yakachena1,0.34389236537819,0.689603350629129,0.193305356657718,1.09182610555002,African Pangolin,3.93,,Back
HarveyCaroll_Pangolin,active,cindy2,0.157544594379779,0.393127689998027,0.193305356657718,1.09182610555002,African Pangolin,3.93,,Back
HarveyCaroll_Pangolin,active,yakachena2,0.183270997133916,0.519547350037854,0.193305356657718,1.09182610555002,African Pangolin,3.93,,Back
HarveyCaroll_Pangolin,active,dakari,0.176516415830776,1.09182610555002,0.193305356657718,1.09182610555002,African Pangolin,3.93,,Back
HarveyCaroll_Pangolin,active,impi1,0.129815529060083,0.428195251485199,0.193305356657718,1.09182610555002,African Pangolin,3.93,,Back
HarveyCaroll_Pangolin,active,impi2,0.159381062086242,0.606736960996683,0.193305356657718,1.09182610555002,African Pangolin,3.93,,Back
HarveyCaroll_Pangolin,active,impi3,0.162541615109943,0.275970091433081,0.193305356657718,1.09182610555002,African Pangolin,3.93,,Back
HarveyCaroll_Pangolin,inactive,dakari,0.0334707532274581,0.0499678955989907,0.0309567550995091,0.0499678955989907,African Pangolin,3.93,,Back
HarveyCaroll_Pangolin,inactive,impi1,0.0312274301300247,0.0496025632374813,0.0309567550995091,0.0499678955989907,African Pangolin,3.93,,Back
HarveyCaroll_Pangolin,inactive,impi2,0.0329017324248423,0.0489788431087756,0.0309567550995091,0.0499678955989907,African Pangolin,3.93,,Back
HarveyCaroll_Pangolin,inactive,impi3,0.025084486310888,0.0497445086697526,0.0309567550995091,0.0499678955989907,African Pangolin,3.93,,Back
HarveyCaroll_Pangolin,inactive,champ,0.0265876366594092,0.04265504705561,0.0309567550995091,0.0499678955989907,African Pangolin,3.93,,Back
HarveyCaroll_Pangolin,inactive,shura,0.0284674734233182,0.0489871399550165,0.0309567550995091,0.0499678955989907,African Pangolin,3.93,,Back
HarveyCaroll_Pangolin,inactive,cindy1,0.0336471308815513,0.0497538122241591,0.0309567550995091,0.0499678955989907,African Pangolin,3.93,,Back
HarveyCaroll_Pangolin,inactive,yakachena1,0.0306286528880423,0.0497403723703941,0.0309567550995091,0.0499678955989907,African Pangolin,3.93,,Back
HarveyCaroll_Pangolin,inactive,cindy2,0.0331495058685224,0.0499636986361414,0.0309567550995091,0.0499678955989907,African Pangolin,3.93,,Back
HarveyCaroll_Pangolin,inactive,yakachena2,0.0344027491810348,0.0496980251782597,0.0309567550995091,0.0499678955989907,African Pangolin,3.93,,Back
Mauny_Goat,active,21038,0.224963325929796,2.84872689512803,0.204507452811402,3.53739981098114,Alpine goats,4.67,,Ear
Mauny_Goat,active,21119,0.216751598020965,3.53739981098114,0.204507452811402,3.53739981098114,Alpine goats,4.67,,Ear
Mauny_Goat,active,21055,0.209467205515602,2.37614818368111,0.204507452811402,3.53739981098114,Alpine goats,4.67,,Ear
Mauny_Goat,active,21066,0.204167364673981,2.99359299880101,0.204507452811402,3.53739981098114,Alpine goats,4.67,,Ear
Mauny_Goat,active,21083,0.185052167082267,1.3336507599107,0.204507452811402,3.53739981098114,Alpine goats,4.67,,Ear
Mauny_Goat,active,21091,0.190986132672282,3.26100720606483,0.204507452811402,3.53739981098114,Alpine goats,4.67,,Ear
Mauny_Goat,active,21101,0.191889536510618,2.54289852562941,0.204507452811402,3.53739981098114,Alpine goats,4.67,,Ear
Mauny_Goat,active,21118,0.212782292085705,2.3476486912381,0.204507452811402,3.53739981098114,Alpine goats,4.67,,Ear
Mauny_Goat,inactive,21055,0.0262470652231735,0.0499758287259589,0.0293495723174408,0.049999078575436,Alpine goats,4.67,,Ear
Mauny_Goat,inactive,21066,0.0299315525821214,0.0498866914301897,0.0293495723174408,0.049999078575436,Alpine goats,4.67,,Ear
Mauny_Goat,inactive,21083,0.0340188349305396,0.0499796266142309,0.0293495723174408,0.049999078575436,Alpine goats,4.67,,Ear
Mauny_Goat,inactive,21091,0.0328755508181897,0.049955297551353,0.0293495723174408,0.049999078575436,Alpine goats,4.67,,Ear
Mauny_Goat,inactive,21101,0.028535896745816,0.0498661337389869,0.0293495723174408,0.049999078575436,Alpine goats,4.67,,Ear
Mauny_Goat,inactive,21118,0.0274768210693625,0.0495789406336233,0.0293495723174408,0.049999078575436,Alpine goats,4.67,,Ear
Mauny_Goat,inactive,21038,0.0247320644509131,0.049999078575436,0.0293495723174408,0.049999078575436,Alpine goats,4.67,,Ear
Mauny_Goat,inactive,21119,0.0309787927194103,0.0498796083203699,0.0293495723174408,0.049999078575436,Alpine goats,4.67,,Ear
Minasandra_Hyena,active,cc16_352a_A_25Hz,0.263996612566341,4.30602929022976,0.281375808638532,4.30602929022976,Spotted hyenas,4.57,,Collar
Minasandra_Hyena,active,cc16_352b_A_25Hz,0.294279888586709,4.0294255774819,0.281375808638532,4.30602929022976,Spotted hyenas,4.57,,Collar
Minasandra_Hyena,active,cc16_354a_A_25Hz,0.267613000678406,4.04076214692162,0.281375808638532,4.30602929022976,Spotted hyenas,4.57,,Collar
Minasandra_Hyena,active,cc16_360a_A_25Hz,0.315884802961766,3.13131066602403,0.281375808638532,4.30602929022976,Spotted hyenas,4.57,,Collar
Minasandra_Hyena,active,cc16_366a_A_25Hz,0.265104738399435,4.08075048921051,0.281375808638532,4.30602929022976,Spotted hyenas,4.57,,Collar
Minasandra_Hyena,inactive,cc16_352a_A_25Hz,0.00574985514798138,0.0499850118266946,0.00547839834931581,0.0499999099954121,Spotted hyenas,4.57,,Collar
Minasandra_Hyena,inactive,cc16_352b_A_25Hz,0.00596438869159561,0.0499981852883933,0.00547839834931581,0.0499999099954121,Spotted hyenas,4.57,,Collar
Minasandra_Hyena,inactive,cc16_354a_A_25Hz,0.00590961331542112,0.0499998455373134,0.00547839834931581,0.0499999099954121,Spotted hyenas,4.57,,Collar
Minasandra_Hyena,inactive,cc16_360a_A_25Hz,0.00510447139958722,0.0499996271143918,0.00547839834931581,0.0499999099954121,Spotted hyenas,4.57,,Collar
Minasandra_Hyena,inactive,cc16_366a_A_25Hz,0.00466366319199372,0.0499999099954121,0.00547839834931581,0.0499999099954121,Spotted hyenas,4.57,,Collar
Neis_Cow,active,T01_0721.csv,0.108379868019922,1.77871705685061,0.100408015793494,2.40729017917174,Dairy Cow,6,,Collar
Neis_Cow,active,T01_0728.csv,0.0965604387902404,2.15152552131627,0.100408015793494,2.40729017917174,Dairy Cow,6,,Collar
Neis_Cow,active,T01_0722.csv,0.103456288780289,2.03236037803854,0.100408015793494,2.40729017917174,Dairy Cow,6,,Collar
