ID,total_min,high_min,med_min,low_min,rest_min,prop_high,prop_med,prop_low,prop_rest,Name
S008,2.79333333333333,0,0,0.508333333333333,2.285,0,0,0.181980906921241,0.818019093078759,HARTH_Human
S009,1.03,0,0,0.994666666666667,0.0353333333333333,0,0,0.965695792880259,0.0343042071197411,HARTH_Human
S010,2.34433333333333,0,0,1.538,0.806333333333333,0,0,0.656050049765392,0.343949950234608,HARTH_Human
S012,2.54966666666667,0,0,0.254333333333333,2.29533333333333,0,0,0.0997516015165381,0.900248398483462,HARTH_Human
S013,2.46066666666667,0,0,0.622,1.83866666666667,0,0,0.252777025196424,0.747222974803576,HARTH_Human
S014,2.44333333333333,0,0,0.459,1.98433333333333,0,0,0.187858117326057,0.812141882673943,HARTH_Human
S015,2.78933333333333,0,0,2.78933333333333,0,0,0,1,0,HARTH_Human
S016,2.36966666666667,0,0,0.496,1.87366666666667,0,0,0.209312139541426,0.790687860458574,HARTH_Human
S017,2.44433333333333,0,0,0.542666666666667,1.90166666666667,0,0,0.222010091367789,0.777989908632211,HARTH_Human
S018,2.14866666666667,0,0,0.735333333333333,1.41333333333333,0,0,0.342227738132175,0.657772261867825,HARTH_Human
S019,1.98633333333333,0,0,0.458333333333333,1.528,0,0,0.230743413324383,0.769256586675617,HARTH_Human
S020,2.47666666666667,0,0,0.495,1.98166666666667,0,0,0.199865410497981,0.800134589502019,HARTH_Human
S021,2.015,0,0,2.015,0,0,0,1,0,HARTH_Human
S022,2.251,0.000333333333333333,0,0.888,1.36266666666667,0.00014808233377758,0,0.394491337183474,0.605360580482748,HARTH_Human
S023,0.917666666666667,0,0,0.678333333333333,0.239333333333333,0,0,0.73919360697421,0.26080639302579,HARTH_Human
S024,1.137,0,0,0.783666666666667,0.353333333333333,0,0,0.689240691879214,0.310759308120786,HARTH_Human
S025,1.545,0,0,1.26933333333333,0.275666666666667,0,0,0.821574973031284,0.178425026968716,HARTH_Human
S026,1.30133333333333,0,0,1.248,0.0533333333333333,0,0,0.959016393442623,0.0409836065573771,HARTH_Human
S027,1.05733333333333,0,0,0.913666666666667,0.143666666666667,0,0,0.864123581336696,0.135876418663304,HARTH_Human
S028,1.10133333333333,0,0,1.02366666666667,0.0776666666666667,0,0,0.929479418886199,0.0705205811138015,HARTH_Human
S029,1.19133333333333,0,0,1.078,0.113333333333333,0,0,0.904868494683828,0.0951315053161724,HARTH_Human
champ,0.282666666666667,0,0.001,0.256333333333333,0.0253333333333333,0,0.0035377358490566,0.906839622641509,0.089622641509434,HarveyCaroll_Pangolin
cindy1,0.433666666666667,0,0,0.300333333333333,0.133333333333333,0,0,0.692544196771714,0.307455803228286,HarveyCaroll_Pangolin
cindy2,0.341333333333333,0,0,0.224333333333333,0.117,0,0,0.6572265625,0.3427734375,HarveyCaroll_Pangolin
dakari,0.703333333333333,0.001,0.00166666666666667,0.621333333333333,0.0793333333333333,0.0014218009478673,0.0023696682464455,0.883412322274882,0.112796208530806,HarveyCaroll_Pangolin
impi1,0.266666666666667,0,0,0.158,0.108666666666667,0,0,0.5925,0.4075,HarveyCaroll_Pangolin
impi2,0.0453333333333333,0,0.000333333333333333,0.0313333333333333,0.0136666666666667,0,0.00735294117647059,0.691176470588235,0.301470588235294,HarveyCaroll_Pangolin
impi3,0.112,0,0,0.009,0.103,0,0,0.0803571428571429,0.919642857142857,HarveyCaroll_Pangolin
shura,0.301666666666667,0,0.000666666666666667,0.284,0.017,0,0.00220994475138122,0.941436464088398,0.056353591160221,HarveyCaroll_Pangolin
yakachena1,0.320333333333333,0,0.002,0.301,0.0173333333333333,0,0.00624349635796046,0.939646201873049,0.0541103017689906,HarveyCaroll_Pangolin
yakachena2,0.0906666666666667,0,0,0.073,0.0176666666666667,0,0,0.805147058823529,0.194852941176471,HarveyCaroll_Pangolin
21038,1.293,0.000666666666666667,0.00233333333333333,1.10266666666667,0.187333333333333,0.00051559680329982,0.00180458881154937,0.852797112657902,0.144882701727249,Mauny_Goat
21055,1.293,0,0.00133333333333333,1.18633333333333,0.105333333333333,0,0.00103119360659964,0.917504511472029,0.0814642949213715,Mauny_Goat
21066,1.293,0.000333333333333333,0.000333333333333333,1.16566666666667,0.126666666666667,0.00025779840164991,0.00025779840164991,0.901521010569734,0.0979633926269657,Mauny_Goat
21083,1.293,0,0,1.20166666666667,0.0913333333333333,0,0,0.929363237947925,0.0706367620520753,Mauny_Goat
21091,1.29533333333333,0.000333333333333333,0.001,1.24133333333333,0.0526666666666667,0.000257334019557386,0.000772002058672157,0.958311888831704,0.0406587750900669,Mauny_Goat
21101,1.293,0,0.000666666666666667,1.19966666666667,0.0926666666666667,0,0.00051559680329982,0.927816447538025,0.0716679556586749,Mauny_Goat
21118,1.293,0,0.001,1.07666666666667,0.215333333333333,0,0.000773395204949729,0.832688837329209,0.166537767465842,Mauny_Goat
21119,1.295,0.000333333333333333,0.00133333333333333,1.23533333333333,0.058,0.000257400257400257,0.00102960102960103,0.953925353925354,0.0447876447876448,Mauny_Goat
cc16_352a_A_25Hz,179.88,0.00866666666666667,0.0433333333333333,70.5333333333333,109.294666666667,4.81802683270328e-05,0.000240901341635164,0.392113260692313,0.607597657697724,Minasandra_Hyena
cc16_352b_A_25Hz,656.503333333333,0.00466666666666667,0.0406666666666667,248.562666666667,407.895333333333,7.10836705576514e-06,6.19443414859534e-05,0.378616000934243,0.621314946357216,Minasandra_Hyena
cc16_354a_A_25Hz,602.053333333333,0.00266666666666667,0.052,208.660666666667,393.338,4.4292864419542e-06,8.63710856181069e-05,0.346581698188422,0.653327501439518,Minasandra_Hyena
cc16_360a_A_25Hz,628.210666666667,0,0.0273333333333333,199.662,428.521333333333,0,4.3509820484848e-05,0.317826504060209,0.682129986119306,Minasandra_Hyena
cc16_366a_A_25Hz,618.552666666667,0.00133333333333333,0.0393333333333333,191.278666666667,427.233333333333,2.1555696146596e-06,6.35893036324581e-05,0.309235861349451,0.690698393777302,Minasandra_Hyena
T01_0721.csv,67.9566666666667,0,0.02,34.9166666666667,33.02,0,0.000294305194486683,0.513807818708,0.485897876097513,Neis_Cow
T01_0722.csv,141.731666666667,0.00166666666666667,0.0566666666666667,75.3716666666667,66.3016666666667,1.17593104340362e-05,0.000399816554757229,0.531791295758417,0.467797128376392,Neis_Cow
T01_0723.csv,141.76,0.00666666666666667,0.04,73.1,68.6133333333333,4.70278404815651e-05,0.000282167042889391,0.515660270880361,0.484010534236268,Neis_Cow
T01_0724.csv,141.811666666667,0.00166666666666667,0.0533333333333333,67.5683333333333,74.1883333333333,1.17526766721121e-05,0.000376085653507586,0.476465264964096,0.523146896705725,Neis_Cow
T01_0725.csv,142,0.01,0.05,63.085,78.855,7.04225352112676e-05,0.000352112676056338,0.444260563380282,0.555316901408451,Neis_Cow
T01_0726.csv,141.921666666667,0.00833333333333333,0.0466666666666667,66.3083333333333,75.5583333333333,5.87178373046164e-05,0.000328819888905852,0.467217831432833,0.532394630840957,Neis_Cow
T01_0727.csv,142.121666666667,0.00333333333333333,0.0416666666666667,75.8116666666667,66.265,2.34540827694581e-05,0.000293176034618226,0.53342793146717,0.466255438415442,Neis_Cow
T01_0728.csv,142.025,0.0116666666666667,0.0366666666666667,72.8216666666667,69.155,8.21451622366954e-05,0.000258170509886757,0.512738367658276,0.4869213166696,Neis_Cow
T01_0729.csv,141.898333333333,0.00666666666666667,0.0233333333333333,69.9383333333333,71.93,4.69819941507417e-05,0.000164436979527596,0.492876355136894,0.506912225889428,Neis_Cow
T01_0730.csv,141.82,0.00333333333333333,0.0483333333333333,65.995,75.7733333333333,2.35039721712969e-05,0.000340807596483806,0.465343393033423,0.534292295397922,Neis_Cow
T01_0731.csv,141.851666666667,0.00833333333333333,0.0466666666666667,75.04,66.7566666666667,5.87468129853956e-05,0.000328982152718215,0.52900330157089,0.470608969463407,Neis_Cow
T01_0801.csv,141.926666666667,0.00333333333333333,0.0383333333333333,63.08,78.805,2.34863074827376e-05,0.000270092536051482,0.444454882803326,0.55525153835314,Neis_Cow
T01_0802.csv,141.835,0.00333333333333333,0.0816666666666667,70.2533333333333,71.4966666666667,2.35014864690192e-05,0.00057578641849097,0.495317328821048,0.504083383273992,Neis_Cow
T01_0803.csv,142.005,0,0.03,64.855,77.12,0,0.000211260166895532,0.456709270800324,0.54307946903278,Neis_Cow
T01_0804.csv,41.41,0,0.00166666666666667,19.72,21.6883333333333,0,4.02479272317476e-05,0.476213475006037,0.523746277066731,Neis_Cow
3,809.25,0.259375,5.00729166666667,392.821875,411.161458333333,0.000320512820512821,0.00618757079600453,0.485414735866543,0.50807718051694,Pagano_Bear
5,823.3125,0.13125,4.671875,385.495833333333,433.013541666667,0.000159416989296288,0.00567448569042739,0.468225410562008,0.525940686758268,Pagano_Bear
6,886.1875,0.0229166666666667,1.23645833333333,343.803125,541.125,2.58598396689941e-05,0.001395255894868,0.387957542845053,0.61062134142041,Pagano_Bear
7,948.3125,0.009375,0.889583333333333,297.979166666667,649.434375,9.88598167798062e-06,0.000938069816999495,0.314220435422571,0.684831608778752,Pagano_Bear
8,711.6875,0.078125,2.18333333333333,332.520833333333,376.905208333333,0.000109774304030912,0.00306782588331723,0.467228711103305,0.529593688709347,Pagano_Bear
9,787.0625,0.186458333333333,1.94270833333333,332.142708333333,452.790625,0.000236904100161465,0.00246830249609571,0.422002964609969,0.575291828793774,Pagano_Bear
Acc2,11.6666666666667,0.0166666666666667,0.121666666666667,7.98666666666667,3.54166666666667,0.00142857142857143,0.0104285714285714,0.684571428571429,0.303571428571429,Rautiainen_Reindeer
Cho,8.64933333333334,0.00266666666666667,0.0146666666666667,1.738,6.894,0.000308308925543394,0.00169569909048867,0.200940342222907,0.79705564976106,Smit_Cat
Hagrid,9.09866666666667,0.00266666666666667,0.00533333333333333,1.57933333333333,7.51133333333333,0.000293083235638921,0.000586166471277843,0.173578546307151,0.825542203985932,Smit_Cat
Harry,10.008,0.00666666666666667,0.006,2.03866666666667,7.95666666666667,0.000666133759658939,0.000599520383693046,0.203703703703704,0.795030642152944,Smit_Cat
Hermione,8.36133333333333,0,0.0233333333333333,2.556,5.782,0,0.00279062350502312,0.305692871950247,0.69151650454473,Smit_Cat
JellyB,7.944,0.00133333333333333,0.004,0.516666666666667,7.422,0.000167841557569654,0.000503524672708963,0.065038603558241,0.93429003021148,Smit_Cat
Jube,9.06933333333333,0.00466666666666667,0.0206666666666667,2.47733333333333,6.56666666666667,0.000514554542781535,0.00227874154660394,0.273154954425169,0.724051749485446,Smit_Cat
Angelina,0.0636666666666667,0,0,0.031,0.0326666666666667,0,0,0.486910994764398,0.513089005235602,Sparkes_Koala
Anne,0.0326666666666667,0,0,0.026,0.00666666666666667,0,0,0.795918367346939,0.204081632653061,Sparkes_Koala
Chadwick,0.0246666666666667,0,0,0.02,0.00466666666666667,0,0,0.810810810810811,0.189189189189189,Sparkes_Koala
Dwayne,0.0703333333333333,0,0,0.047,0.0233333333333333,0,0,0.66824644549763,0.33175355450237,Sparkes_Koala
Elsa,3.438,0.001,0.000666666666666667,2.36166666666667,1.07466666666667,0.00029086678301338,0.000193911188675587,0.686930385883265,0.312584836145046,Sparkes_Koala
Ferrel,0.0626666666666667,0,0,0.0376666666666667,0.025,0,0,0.601063829787234,0.398936170212766,Sparkes_Koala
Hardy,2.32333333333333,0,0.00466666666666667,1.83566666666667,0.483,0,0.00200860832137733,0.790100430416069,0.207890961262554,Sparkes_Koala
Holland,0.0786666666666667,0,0,0.0356666666666667,0.043,0,0,0.453389830508475,0.546610169491526,Sparkes_Koala
Meeka,3.643,0.000333333333333333,0.000333333333333333,2.33066666666667,1.31166666666667,9.14996797511209e-05,9.14996797511209e-05,0.639765760819837,0.360051239820661,Sparkes_Koala
Murray,0.0663333333333333,0,0,0.035,0.0313333333333333,0,0,0.527638190954774,0.472361809045226,Sparkes_Koala
Nicole,1.828,0,0,1.25633333333333,0.571666666666667,0,0,0.687272064186725,0.312727935813275,Sparkes_Koala
-B!,130.333333333333,0,0,15.0166666666667,11.05,0,0,0.115217391304348,0.0847826086956522,Studd_Squirrel
-Y!,56.6666666666667,0,0,10.4,0.933333333333333,0,0,0.183529411764706,0.0164705882352941,Studd_Squirrel
B!-,22.75,0,0.0166666666666667,4.06666666666667,0.466666666666667,0,0.000732600732600733,0.178754578754579,0.0205128205128205,Studd_Squirrel
B!B!,36.3333333333333,0,0,4.73333333333333,2.53333333333333,0,0,0.130275229357798,0.0697247706422018,Studd_Squirrel
B!R!,27,0,0,4.4,1,0,0,0.162962962962963,0.037037037037037,Studd_Squirrel
B!Y!,117,0,0,14.8333333333333,8.56666666666667,0,0,0.126780626780627,0.0732193732193732,Studd_Squirrel
Bk!W!,57.4166666666667,0,0.0166666666666667,11,0.466666666666667,0,0.000290275761973875,0.191582002902758,0.00812772133526851,Studd_Squirrel
G!Bk!,18.0833333333333,0.0166666666666667,0.0166666666666667,3.31666666666667,0.266666666666667,0.000921658986175115,0.000921658986175115,0.183410138248848,0.0147465437788018,Studd_Squirrel
G!G!,73.0833333333333,0,0,7.73333333333333,6.88333333333333,0,0,0.10581527936146,0.0941847206385405,Studd_Squirrel
G-,82.1666666666667,0,0.0166666666666667,15.2333333333333,1.18333333333333,0,0.000202839756592292,0.185395537525355,0.0144016227180527,Studd_Squirrel
GP,18.9166666666667,0,0,3.28333333333333,0.5,0,0,0.173568281938326,0.026431718061674,Studd_Squirrel
O!B!,104.583333333333,0,0,5.93333333333333,14.9833333333333,0,0,0.0567330677290837,0.143266932270916,Studd_Squirrel
O!O!,40.25,0,0,6.85,1.2,0,0,0.170186335403727,0.0298136645962733,Studd_Squirrel
O!W!,61.0833333333333,0,0,7.26666666666667,4.95,0,0,0.118963165075034,0.0810368349249659,Studd_Squirrel
OB,10.0833333333333,0,0.0166666666666667,1.68333333333333,0.316666666666667,0,0.00165289256198347,0.166942148760331,0.0314049586776859,Studd_Squirrel
P!W!,204.333333333333,0,0,20.3666666666667,20.5,0,0,0.099673735725938,0.100326264274062,Studd_Squirrel
PW,48.5833333333333,0,0,8.9,0.816666666666667,0,0,0.183190394511149,0.0168096054888508,Studd_Squirrel
R!P!,57.1666666666667,0,0,6.01666666666667,5.41666666666667,0,0,0.105247813411079,0.0947521865889213,Studd_Squirrel
R!R!,26.4166666666667,0,0,1.85,3.43333333333333,0,0,0.0700315457413249,0.129968454258675,Studd_Squirrel
RO,27,0,0,3.75,1.65,0,0,0.138888888888889,0.0611111111111111,Studd_Squirrel
RR,51.1666666666667,0,0,9.56666666666667,0.666666666666667,0,0,0.186970684039088,0.0130293159609121,Studd_Squirrel
W!B!,46.3333333333333,0,0.0166666666666667,7.5,1.75,0,0.000359712230215827,0.161870503597122,0.0377697841726619,Studd_Squirrel
W!W!,38.75,0,0,2.86666666666667,4.88333333333333,0,0,0.0739784946236559,0.126021505376344,Studd_Squirrel
W!Y!,147.5,0,0,8.33333333333333,21.1666666666667,0,0,0.0564971751412429,0.143502824858757,Studd_Squirrel
WBk,42.5,0,0,7.25,1.25,0,0,0.170588235294118,0.0294117647058824,Studd_Squirrel
WP,28.0833333333333,0,0,4.9,0.716666666666667,0,0,0.174480712166172,0.0255192878338279,Studd_Squirrel
Y!B!,77.75,0,0,5.31666666666667,10.2333333333333,0,0,0.0683815648445874,0.131618435155413,Studd_Squirrel
YG,29.8333333333333,0,0,5.11666666666667,0.85,0,0,0.171508379888268,0.0284916201117318,Studd_Squirrel
YO,33.75,0,0,4.98333333333333,1.76666666666667,0,0,0.147654320987654,0.0523456790123457,Studd_Squirrel
16_1,0.190833333333333,0,0.000333333333333333,0.111,0.0795,0,0.00174672489082969,0.581659388646288,0.416593886462882,Vehkaoja_Dog
16_2,0.1945,0,0,0.117333333333333,0.0771666666666667,0,0,0.603256212510711,0.396743787489289,Vehkaoja_Dog
18_1,0.175166666666667,0,0.000333333333333333,0.116166666666667,0.0586666666666667,0,0.00190294957183635,0.663177925784967,0.334919124643197,Vehkaoja_Dog
19_2,0.160333333333333,0,0,0.141333333333333,0.019,0,0,0.881496881496882,0.118503118503119,Vehkaoja_Dog
20_1,0.174333333333333,0,0.000333333333333333,0.126,0.048,0,0.00191204588910134,0.722753346080306,0.275334608030593,Vehkaoja_Dog
21_1,0.189166666666667,0,0.000333333333333333,0.165333333333333,0.0235,0,0.00176211453744493,0.874008810572687,0.124229074889868,Vehkaoja_Dog
22_2,0.176166666666667,0,0.000333333333333333,0.162,0.0138333333333333,0,0.00189214758751183,0.919583727530748,0.0785241248817408,Vehkaoja_Dog
23_1,0.179333333333333,0,0,0.126,0.0533333333333333,0,0,0.702602230483271,0.297397769516729,Vehkaoja_Dog
23_2,0.1735,0,0,0.1035,0.07,0,0,0.596541786743516,0.403458213256484,Vehkaoja_Dog
25_1,0.159166666666667,0,0.00116666666666667,0.1105,0.0475,0,0.00732984293193717,0.694240837696335,0.298429319371728,Vehkaoja_Dog
25_2,0.1695,0,0.000333333333333333,0.115166666666667,0.054,0,0.00196656833824975,0.67944936086529,0.31858407079646,Vehkaoja_Dog
26_1,0.177666666666667,0,0.000166666666666667,0.112333333333333,0.0651666666666667,0,0.000938086303939962,0.632270168855535,0.366791744840525,Vehkaoja_Dog
26_2,0.178,0,0.000166666666666667,0.128333333333333,0.0495,0,0.000936329588014981,0.720973782771536,0.278089887640449,Vehkaoja_Dog
27_1,0.197166666666667,0,0.000166666666666667,0.108833333333333,0.0881666666666667,0,0.00084530853761623,0.551986475063398,0.447168216398986,Vehkaoja_Dog
27_2,0.195666666666667,0,0,0.107666666666667,0.088,0,0,0.550255536626916,0.449744463373083,Vehkaoja_Dog
28_1,0.1765,0,0,0.141166666666667,0.0353333333333333,0,0,0.799811142587347,0.200188857412653,Vehkaoja_Dog
29_1,0.200666666666667,0,0,0.124,0.0766666666666667,0,0,0.617940199335548,0.382059800664452,Vehkaoja_Dog
29_2,0.197333333333333,0,0,0.129833333333333,0.0675,0,0,0.657939189189189,0.342060810810811,Vehkaoja_Dog
30_1,0.183166666666667,0,0.00116666666666667,0.108833333333333,0.0731666666666667,0,0.00636942675159236,0.59417652411283,0.399454049135578,Vehkaoja_Dog
30_2,0.187,0,0.000833333333333333,0.102333333333333,0.0838333333333334,0,0.00445632798573975,0.547237076648841,0.448306595365419,Vehkaoja_Dog
33_1,0.197833333333333,0,0.000333333333333333,0.181666666666667,0.0158333333333333,0,0.0016849199663016,0.918281381634372,0.080033698399326,Vehkaoja_Dog
34_1,0.191833333333333,0,0,0.120333333333333,0.0715,0,0,0.627280625543006,0.372719374456994,Vehkaoja_Dog
34_2,0.193333333333333,0,0,0.126333333333333,0.067,0,0,0.653448275862069,0.346551724137931,Vehkaoja_Dog
36_1,0.159166666666667,0,0.000166666666666667,0.109833333333333,0.0491666666666667,0,0.00104712041884817,0.690052356020942,0.308900523560209,Vehkaoja_Dog
39_1,0.2025,0.000166666666666667,0.0015,0.157666666666667,0.0431666666666667,0.000823045267489712,0.00740740740740741,0.778600823045268,0.213168724279835,Vehkaoja_Dog
39_2,0.182833333333333,5e-04,0.00116666666666667,0.152666666666667,0.0285,0.00273473108477666,0.00638103919781222,0.835004557885141,0.15587967183227,Vehkaoja_Dog
41_1,0.167833333333333,0.000166666666666667,0.0015,0.131,0.0351666666666667,0.00099304865938431,0.00893743793445879,0.780536246276068,0.209533267130089,Vehkaoja_Dog
41_2,0.15,5e-04,0.000166666666666667,0.131166666666667,0.0181666666666667,0.00333333333333333,0.00111111111111111,0.874444444444445,0.121111111111111,Vehkaoja_Dog
43_1,0.203666666666667,0,0,0.113166666666667,0.0905,0,0,0.555646481178396,0.444353518821604,Vehkaoja_Dog
43_2,0.194166666666667,0,0,0.104,0.0901666666666667,0,0,0.535622317596567,0.464377682403434,Vehkaoja_Dog
44_1,0.191833333333333,0,0.000166666666666667,0.124333333333333,0.0673333333333333,0,0.000868809730668984,0.648132059079062,0.350999131190269,Vehkaoja_Dog
45_1,0.213333333333333,5e-04,0.00116666666666667,0.121166666666667,0.0905,0.00234375,0.00546875,0.56796875,0.42421875,Vehkaoja_Dog
45_2,0.212,0.000666666666666667,5e-04,0.1175,0.0933333333333333,0.00314465408805031,0.00235849056603774,0.554245283018868,0.440251572327044,Vehkaoja_Dog
46_1,0.200833333333333,0.000166666666666667,0.000333333333333333,0.111833333333333,0.0885,0.000829875518672199,0.0016597510373444,0.556846473029046,0.440663900414938,Vehkaoja_Dog
46_2,0.204333333333333,5e-04,5e-04,0.1125,0.0908333333333333,0.00244698205546493,0.00244698205546493,0.550570962479609,0.444535073409462,Vehkaoja_Dog
47_1,0.193166666666667,0,0.00116666666666667,0.187,0.005,0,0.00603968938740294,0.968075927523727,0.0258843830888697,Vehkaoja_Dog
47_2,0.194833333333333,0,0.000333333333333333,0.183,0.0115,0,0.00171086398631309,0.939264328485885,0.0590248075278015,Vehkaoja_Dog
48_1,0.194666666666667,0,0,0.177833333333333,0.0168333333333333,0,0,0.913527397260274,0.086472602739726,Vehkaoja_Dog
48_2,0.199,0,0.000166666666666667,0.147666666666667,0.0511666666666667,0,0.000837520938023451,0.742043551088777,0.257118927973199,Vehkaoja_Dog
49_1,0.177833333333333,0,0,0.154166666666667,0.0236666666666667,0,0,0.866916588566073,0.133083411433927,Vehkaoja_Dog
49_2,0.175833333333333,0,0,0.142,0.0338333333333333,0,0,0.807582938388626,0.192417061611374,Vehkaoja_Dog
51_1,0.177666666666667,0,0.000166666666666667,0.157333333333333,0.0201666666666667,0,0.000938086303939962,0.885553470919325,0.113508442776735,Vehkaoja_Dog
52_1,0.176833333333333,0,0.000166666666666667,0.124,0.0526666666666667,0,0.000942507068803016,0.701225259189444,0.297832233741753,Vehkaoja_Dog
53_1,0.181,0,0,0.1715,0.0095,0,0,0.947513812154696,0.0524861878453039,Vehkaoja_Dog
54_1,0.146666666666667,0,0.000333333333333333,0.135833333333333,0.0105,0,0.00227272727272727,0.926136363636364,0.0715909090909091,Vehkaoja_Dog
55_1,0.159666666666667,0.000166666666666667,0,0.105,0.0545,0.00104384133611691,0,0.657620041753653,0.34133611691023,Vehkaoja_Dog
56_1,0.203333333333333,0.000166666666666667,0.000166666666666667,0.121,0.082,0.000819672131147541,0.000819672131147541,0.595081967213115,0.40327868852459,Vehkaoja_Dog
57_1,0.209166666666667,0,0.000333333333333333,0.129333333333333,0.0795,0,0.00159362549800797,0.618326693227092,0.3800796812749,Vehkaoja_Dog
58_2,0.188666666666667,0,0.000166666666666667,0.114166666666667,0.0743333333333333,0,0.00088339222614841,0.605123674911661,0.393992932862191,Vehkaoja_Dog
59_1,0.191666666666667,0,0.000166666666666667,0.136666666666667,0.0548333333333333,0,0.000869565217391304,0.713043478260869,0.286086956521739,Vehkaoja_Dog
60_1,0.159666666666667,0,0.000166666666666667,0.0816666666666667,0.0778333333333333,0,0.00104384133611691,0.511482254697286,0.487473903966597,Vehkaoja_Dog
61_1,0.192,0,0.000166666666666667,0.156166666666667,0.0356666666666667,0,0.000868055555555556,0.813368055555556,0.185763888888889,Vehkaoja_Dog
63_2,0.190833333333333,0,0,0.143833333333333,0.047,0,0,0.753711790393013,0.246288209606987,Vehkaoja_Dog
65_1,0.176333333333333,0,5e-04,0.0923333333333333,0.0835,0,0.00283553875236295,0.523629489603025,0.473534971644612,Vehkaoja_Dog
66_2,0.201166666666667,0,0.000166666666666667,0.133333333333333,0.0676666666666667,0,0.000828500414250207,0.662800331400166,0.336371168185584,Vehkaoja_Dog
67_1,0.186333333333333,0,0.000333333333333333,0.133333333333333,0.0526666666666667,0,0.00178890876565295,0.715563506261181,0.282647584973166,Vehkaoja_Dog
68_1,0.196166666666667,0.000166666666666667,0.001,0.167166666666667,0.0278333333333333,0.000849617672047579,0.00509770603228547,0.852166525063721,0.141886151231946,Vehkaoja_Dog
70_1,0.224666666666667,0,0,0.211833333333333,0.0128333333333333,0,0,0.942878338278932,0.0571216617210683,Vehkaoja_Dog
72_1,0.210666666666667,0,0.000333333333333333,0.146666666666667,0.0636666666666667,0,0.00158227848101266,0.69620253164557,0.302215189873418,Vehkaoja_Dog
73_1,0.228333333333333,0,0,0.152333333333333,0.076,0,0,0.667153284671533,0.332846715328467,Vehkaoja_Dog
74_1,0.156166666666667,0,0.000166666666666667,0.1245,0.0315,0,0.00106723585912487,0.797225186766275,0.2017075773746,Vehkaoja_Dog
74_2,0.186666666666667,0,0.000333333333333333,0.1255,0.0608333333333333,0,0.00178571428571429,0.672321428571429,0.325892857142857,Vehkaoja_Dog
-880234351,53308.9166666667,0.3,8.06666666666667,5321.91666666667,5331.5,5.62757637480909e-06,0.000151319275855978,0.0998316416734536,0.100011411474316,Williams_Squirrel
-145606153,55555.5,0.366666666666667,6.5,4903.23333333333,6201,6.6000066000066e-06,0.000117000117000117,0.0882582882582883,0.111618111618112,Williams_Squirrel
102923691,105600,0.416666666666667,15.8333333333333,8241.36666666667,12862.3833333333,3.94570707070707e-06,0.000149936868686869,0.078043244949495,0.121802872474747,Williams_Squirrel
326079810,85545.75,0.283333333333333,11.1833333333333,7098.38333333333,9999.3,3.31206790908179e-06,0.000130729268646699,0.0829776269812742,0.11688833168217,Williams_Squirrel
1111117757,33553.6666666667,0.0333333333333333,1.6,2514.55,4194.55,9.93433405191683e-07,4.76848034492008e-05,0.0749411390707424,0.125010182692403,Williams_Squirrel
1370221972,42508.3333333333,0.65,10.2166666666667,3905.06666666667,4585.73333333333,1.52911193883552e-05,0.000240345030386199,0.0918659086453636,0.107878455204862,Williams_Squirrel
1797145466,50400,0.05,3.25,4516.43333333333,5560.26666666667,9.92063492063492e-07,6.4484126984127e-05,0.0896117724867725,0.110322751322751,Williams_Squirrel
